,onset,duration,amplitude
379,758.0,2.0,-0.020512820512820513
380,760.0,2.0,-0.020512820512820513
381,762.0,2.0,-0.020512820512820513
382,764.0,2.0,-0.020512820512820513
383,766.0,2.0,-0.020512820512820513
384,768.0,2.0,-0.020512820512820513
385,770.0,2.0,-0.020512820512820513
386,772.0,2.0,-0.020512820512820513
387,774.0,2.0,-0.020512820512820513
388,776.0,2.0,-0.020512820512820513
