,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,constant
524,0.9999999999999998,-0.03742792417034266,-0.03263006700932862,0.0714925407536569,-0.04200557467182521,-0.027640231313151634,0.07086098222239641,-0.0463360859721572,-0.022487774709161336,0.06981251411006226,-0.0503939795696944,-0.01720301160250571,0.06835330506388136,-0.05415538090516994,-0.011817034821759357,0.06649194031952317,1.0
526,0.9999999999999998,-0.037920630434882224,-0.03159456055925093,0.07133841590375212,-0.043860575899754936,-0.024946781077550047,0.07024695898063409,-0.049353913836466805,-0.01804498258209798,0.06844021685964584,-0.05434470868040336,-0.010959442197685862,0.06593658657767358,-0.05878214198007181,-0.0037623079892182406,0.06276156119103778,1.0
528,0.9999999999999998,-0.03841086341688445,-0.030550811524611855,0.07114241697475329,-0.045669809638575365,-0.022212658792766765,0.06946802627031344,-0.05221405228148481,-0.01352689202751371,0.06670650497831054,-0.05794117809549608,-0.004629437974348503,0.06290106915692165,-0.0627615611910378,0.0043404638493285165,0.058111271465154685,1.0
530,0.9999999999999998,-0.038898591142074126,-0.02949909220512142,0.07090465901371537,-0.047431387995030654,-0.019442322042154514,0.06852601268844653,-0.05490736295251085,-0.008952356214848259,0.0646205337386206,-0.06115994332164061,0.001737077653851723,0.0592752403992286,-0.06604981494534683,0.012387807580366304,0.052609231504978975,1.0
532,0.9999999999999998,-0.03938378179957544,-0.028439676979826918,0.07062528157932552,-0.04914347280314624,-0.016640287451414364,0.06742312967537778,-0.05742524052196971,-0.004340463849328393,0.06219331860137241,-0.06398002202556168,0.008089893315479452,0.05509312783147383,-0.0686106911513209,0.020276957912219312,0.0463360859721572,1.0
534,0.9999999999999998,-0.03986640374398676,-0.027372842235531183,0.07030444865998514,-0.050804277542312155,-0.013811123324902818,0.06616196632327871,-0.05975964018407155,0.0002895404817242091,0.05943767704586738,-0.06638303081267477,0.014378905687858172,0.05039397956969431,-0.07041598800615657,0.027907169696919504,0.03938378179957507,1.0
536,0.9999999999999998,-0.040346425497444584,-0.02629886629468717,0.06994234857755242,-0.052412069201475606,-0.010959442197685828,0.06474548329807964,-0.06190310335856408,0.004918336613052436,0.05636816088420409,-0.0683533050638814,0.02055451465145017,0.04522189598499784,-0.07144582456996981,0.035181004454663656,0.03185422050407508,1.0
538,0.9999999999999998,-0.04082381575167676,-0.025218029342787218,0.0695391938768014,-0.053965170087497974,-0.008089893315479421,0.06317700588910675,-0.06384878152145054,0.009526609420997452,0.05300097941701849,-0.0698780010493419,0.026568014475584028,0.0396254158322345,-0.07168885970583855,0.042005574671825266,0.023857764592547747,1.0
540,0.9999999999999998,-0.04129854337004429,-0.024130613355266887,0.06909522120066301,-0.05546195957578797,-0.005207155054740285,0.06146021620274194,-0.06559045808653145,0.014095129421992205,0.049353913836466874,-0.07094717965356866,0.03237197795031771,0.033657060725511306,-0.07114241697475329,0.048293729982721224,0.015511619953359064,1.0
542,0.9999999999999998,-0.04177057738957225,-0.023036902023941215,0.06861069115132082,-0.056900875801386044,-0.002315927295262822,0.059599144518429445,-0.06712256826785998,0.01860483301369695,0.045446223328466505,-0.07155387116605824,0.03792063043488239,0.02737284223553124,-0.06981251411006227,0.05396517008749801,0.0069381179427621805,1.0
544,0.9999999999999998,-0.04223988702296932,-0.02193718068299352,0.06808588813724326,-0.058280417288733934,0.0005790762422822862,0.057598159827323595,-0.06844021685964588,0.02303690202394134,0.04129854337004423,-0.071694120715108,0.04317021087265979,0.020831736234535502,-0.06771379674682203,0.058947470194066584,-0.0017370776538516966,1.0
546,0.9999999999999998,-0.0427064416606357,-0.020831736234535627,0.06752112020624221,-0.05959914451842948,0.003473135681375187,0.055461959575787846,-0.06953919387680144,0.027372842235531363,0.0369327767588547,-0.07136701404864516,0.04807931692544258,0.014095129421991827,-0.06486937713586303,0.06317700588910694,-0.010386812504876643,1.0
548,0.9999999999999998,-0.04317021087265963,-0.01972085707375908,0.06691671886465565,-0.06085568142933155,0.006361532684709003,0.053195558637822916,-0.07041598800615659,0.031594560559251104,0.03237197795031736,-0.07057468349400957,0.05260923150497921,0.007226243225250734,-0.06131057961874121,0.06659976562745823,-0.018884305462693003,1.0
550,0.9999999999999998,-0.043631164410802066,-0.018604833013696885,0.06627303888276075,-0.062048716854447725,0.009239558146743543,0.05080427754231211,-0.07106779782536506,0.0356844405330303,0.02764023131315166,-0.06932229405784004,0.05672422812651607,0.0002895404817240773,-0.05707659566654832,0.06917204046433008,-0.027105006824029197,1.0
552,0.9999999999999998,-0.04408927221046963,-0.017483955209615043,0.06559045808653143,-0.06317700588910678,0.012102519871208615,0.04829372998272113,-0.0714925407536569,0.03962541583223461,0.022762523946213968,-0.06761800975667494,0.0603918526760788,-0.006649879529270173,-0.0522140522814848,0.07086098222239644,-0.03492842388352968,1.0
554,0.9999999999999998,-0.04454450439267537,-0.016358516083054525,0.06486937713586312,-0.06423937118998732,0.014945750221036851,0.045669809638575316,-0.07168885970583855,0.0434010414843304,0.01776461372825875,-0.06547294039775103,0.06358317936925104,-0.013526892027513839,-0.0467764985142035,0.07164502296592677,-0.04223988702296941,1.0
556,0.9999999999999998,-0.04499683126598763,-0.015228809245542286,0.0641102192893939,-0.06523470420364831,0.017764613728258914,0.04293867633964901,-0.0716561274282809,0.0469955624907624,0.012672893297411,-0.06290106915692152,0.06627303888276079,-0.020276957912219076,-0.0408238157516766,0.07151415042523465,-0.04893223045015352,1.0
558,0.9999999999999998,-0.0454462233284666,-0.01409512942199214,0.06331343015606118,-0.0661619663232788,0.02055451465145045,0.040106741605350556,-0.07139444850304114,0.05039397956969459,0.007514250678646043,-0.059919161425796084,0.06844021685964588,-0.02683672944589537,-0.03442155826983062,0.07047003585424759,-0.05490736295251115,1.0
560,0.9999999999999998,-0.04589265126958848,-0.012957772373815098,0.062479477433539043,-0.06702018997245981,0.023310904468410932,0.037180653593248736,-0.07090465901371536,0.053582111745282865,0.002315927295262721,-0.056546655522305624,0.07006762122243118,-0.03314464475756041,-0.02764023131315121,0.06852601268844644,-0.060077705642495385,1.0
562,0.9999999999999998,-0.0463360859721572,-0.011817034821759352,0.061608850633710105,-0.06780847961480792,0.02602928929185895,0.03416728149207509,-0.07018832387408945,0.056546655522305714,-0.0028946258858483223,-0.05280553597712183,0.07114241697475328,-0.039141505586025825,-0.020554514651450313,0.0657069062757147,-0.0643674756214271,1.0
564,0.9999999999999998,-0.046776498514203575,-0.010673214368499693,0.060702060795332385,-0.06852601268844655,0.028705237196052776,0.031073699395839337,-0.0692477318281231,0.059275240399228685,-0.008089893315479461,-0.0487201902219471,0.0716561274282809,-0.04477103284127825,-0.013242440164420331,0.06204871685444778,-0.06771379674682214,1.0
566,0.9999999999999998,-0.04721386017087157,-0.00952660942099745,0.05975964018407145,-0.06917204046433006,0.031334385442391595,0.02790716969691915,-0.06808588813724324,0.06175648048805449,-0.013242440164420442,-0.04431724961388828,0.07160470105657493,-0.049980394770138034,-0.005784532510882029,0.05759815982732355,-0.07006762122243117,1.0
568,0.9999999999999998,-0.04764814241629187,-0.008377519112649986,0.0587821419800718,-0.06974588882752517,0.03391244759221854,0.02467512603710356,-0.06670650497831054,0.06398002202556168,-0.01832505719951692,-0.039625415832234494,0.07098854344862661,-0.05472070276950092,0.00173707765385196,0.05241206920147569,-0.07139444850304115,1.0
570,0.9999999999999998,-0.048079316925442414,-0.007226243225250989,0.057770139953252315,-0.0702469589806341,0.03643522049522624,0.021385155856618085,-0.06511398958293836,0.06593658657767362,-0.023310904468411026,-0.034675273779320136,0.06981251411006222,-0.05894747019406644,0.009239558146743742,0.04655667181319091,-0.07167483097687843,1.0
572,0.9999999999999998,-0.04850735557599579,-0.006073082110781541,0.056724228126516,-0.07067472806862578,0.03889859114207416,0.018044982582097847,-0.0633134301560611,0.06761800975667498,-0.02817365303421199,-0.029499092205121355,0.06808588813724317,-0.06262102985275554,0.016640287451414625,0.040106741605350285,-0.07090465901371532,1.0
574,0.9999999999999998,-0.04893223045015349,-0.004918336613052497,0.055645020427071826,-0.07102874972442283,0.04129854337004426,0.014662447495323775,-0.06131057961874146,0.0690172752897153,-0.032887624011626905,-0.024130613355266936,0.06582228306652929,-0.06570690627571464,0.02385776459254758,0.033144644757560335,-0.06909522120066307,1.0
576,0.9999999999999998,-0.049353913836466805,-0.003762307989218234,0.05453315032607251,-0.07130865453467526,0.0436311644108021,0.01124549132528411,-0.0591118372271596,0.07012854429643878,-0.0374279241703427,-0.018604833013696816,0.06303955147562917,-0.06817613925827212,0.030812506670267605,0.025759287862746456,-0.06627303888276065,1.0
578,0.9999999999999998,-0.049772378231644133,-0.0026052978311832038,0.05338927046678133,-0.07151415042523467,0.04589265126958844,0.007802135606779296,-0.05672422812651599,0.07094717965356866,-0.04177057738957224,-0.01295777237381521,0.05975964018407141,-0.07000555564546108,0.03742792417034267,0.018044982582097777,-0.06247947743353902,1.0
580,0.9999999999999998,-0.050187596342344896,-0.0014476079869205117,0.05221405228148476,-0.07164502296592677,0.048079316925442414,0.004340463849328385,-0.05415538090517002,0.07146976534477881,-0.045892651269588615,-0.007226243225250979,0.056008417163247635,-0.07117798680648044,0.043631164410802156,0.0101002412768038,-0.05777013995325228,1.0
582,0.9999999999999998,-0.050599541086959694,-0.0002895404817240159,0.05100818559737653,-0.07170113559430438,0.050187596342344945,0.0008686025605857661,-0.0514135032207334,0.071694120715108,-0.04977237823164423,-0.0014476079869203734,0.051815467521156545,-0.07168242975814706,0.04935391383646695,0.0020265189964820025,-0.052214052281484465,1.0
584,0.9999999999999998,-0.051008185597376576,0.0008686025605859044,0.0497723782316441,-0.07168242975814706,0.052214052281484895,-0.0026052978311832784,-0.0485073555759956,0.07161930957043608,-0.0533892704667814,0.004340463849328788,0.04721386017087142,-0.07151415042523465,0.0545331503260727,-0.0060730821107820715,-0.04589265126958815,1.0
586,0.9999999999999998,-0.05141350322073348,0.0020265189964822155,0.04850735557599577,-0.07158892497655904,0.05415538090516996,-0.006073082110781615,-0.045446223328466685,0.07124564408405162,-0.05672422812651608,0.010100241276803644,0.04223988702296933,-0.07067472806862575,0.05911183722715953,-0.014095129421991912,-0.038898591142074265,1.0
588,0.9999999999999998,-0.05181546752115666,0.00318390674155656,0.04721386017087157,-0.07142071881960149,0.05600841716324773,-0.009526609420997461,-0.04223988702296931,0.07057468349400961,-0.05975964018407147,0.015794177733055595,0.03693277675885493,-0.06917204046433006,0.06303955147562922,-0.021937180682993544,-0.03133438544239137,1.0
590,0.9999999999999998,-0.05221405228148481,0.004340463849328523,0.04589265126958848,-0.0711779868064804,0.05777013995325235,-0.012957772373815108,-0.03889859114207401,0.06960922759671488,-0.06247947743353907,0.021385155856618224,0.031334385442391574,-0.06702018997245981,0.06627303888276077,-0.029499092205121678,-0.023310904468410693,1.0
592,0.9999999999999998,-0.05260923150497904,0.005495888590019556,0.04454450439267534,-0.07086098222239641,0.05943767704586747,-0.016358516083054594,-0.03543301137421547,0.06835330506388136,-0.06486937713586319,0.026836729445895376,0.025488866409917023,-0.06423937118998725,0.06877669047455906,-0.0366842977089708,-0.014945750221036731,1.0
594,0.9999999999999998,-0.05300097941701848,0.006649879529270044,0.04317021087265955,-0.07047003585424759,0.061008309767672506,-0.019720857073759274,-0.03185422050407481,0.0668121566316184,-0.06691671886465571,0.032113361042921514,0.019442322042154556,-0.060855681429331336,0.07052293463771625,-0.04340104148433056,-0.00636153268470888,1.0
596,0.9999999999999998,-0.05338927046678135,0.007802135606779371,0.0417705773895722,-0.07000555564546104,0.06247947743353914,-0.023036902023941347,-0.028173653034211616,0.06499221323179294,-0.06861069115132083,0.03718065359324908,0.01324244016442007,-0.05690087580138588,0.07149254075365691,-0.04956355011872329,0.0023159272952633274,1.0
598,0.9999999999999998,-0.053774079328911484,0.008952356214848387,0.04034642549744456,-0.0694680262703134,0.0638487815214506,-0.026298866294687237,-0.024403068650978653,0.06290106915692152,-0.06994234857755248,0.04200557467182548,0.006938117942761908,-0.0524120692014755,0.07167483097687845,-0.055093127831474215,0.0109594421976862,1.0
600,0.9999999999999998,-0.054155380905170004,0.010100241276803758,0.0388985911420741,-0.06885800862818457,0.06511398958293839,-0.02949909220512149,-0.020554514651450282,0.06054745037057009,-0.07090465901371537,0.04655667181319098,0.0005790762422823915,-0.04743138799503054,0.07106779782536503,-0.05991916142579628,0.019442322042154386,1.0
602,0.9999999999999998,-0.0545331503260725,0.011245491325284058,0.03742792417034266,-0.06817613925827215,0.06627303888276075,-0.03263006700932863,-0.016640287451414257,0.057941178095495996,-0.07149254075365688,0.05080427754231212,-0.005784532510882379,-0.0420055746718252,0.06967812628810373,-0.06398002202556177,0.02764023131315175,1.0
604,0.9999999999999998,-0.05490736295251085,0.01238780758036631,0.03593528783137507,-0.06742312967537782,0.06732403976188782,-0.035684440533030305,-0.01267289329741099,0.055093127831473986,-0.07170288934984867,0.054720702769500924,-0.012102519871208825,-0.036185549179004114,0.06752112020624224,-0.06722385208150446,0.03543301137421557,1.0
606,0.9999999999999998,-0.05527799437736041,0.013526892027513776,0.03442155826983084,-0.06659976562745809,0.06826527871831253,-0.0386550424286147,-0.008665008308345542,0.05201518397381481,-0.07153459400715087,0.05828041728873391,-0.018325057199516902,-0.03002593104968069,0.06462053373862062,-0.06960922759671496,0.0427064416606357,1.0
608,0.9999999999999998,-0.05564502042707183,0.014662447495323784,0.03288762401162675,-0.06570690627571463,0.06909522120066303,-0.04153489900801024,-0.004629437974348486,0.048720190221947096,-0.07098854344862657,0.061460216202742016,-0.024403068650979014,-0.023584526811815647,0.06100830976767237,-0.07110568711474591,0.04935391383646713,1.0
610,0.9999999999999998,-0.05600841716324775,0.015794177733055647,0.031334385442391526,-0.06474548329807958,0.0698125141100623,-0.044317249613888395,-0.0005790762422821104,0.04522189598499762,-0.0700676212224311,0.0642393711899874,-0.030288618225999715,-0.01692178748791803,0.056724228126515855,-0.071694120715108,0.05527799437736064,1.0
612,0.9999999999999998,-0.05636816088420409,0.016921787487918307,0.02976275427895932,-0.06371649991703143,0.07041598800615653,-0.0469955624907623,0.0034731356813751694,0.041534899008010114,-0.06877669047455903,0.06659976562745805,-0.03593528783137509,-0.010100241276803791,0.051815467521156726,-0.07136701404864516,0.06039185267607864,1.0
614,0.9999999999999998,-0.05672422812651605,0.018044982582097982,0.028173653034211828,-0.0626210298527554,0.07090465901371537,-0.04956355011872297,0.007514250678646192,0.037674584458211556,-0.06712256826785992,0.06852601268844653,-0.041298543370044336,-0.003183906741556402,0.0463360859721572,-0.07012854429643882,0.06462053373862076,1.0
616,0.9999999999999998,-0.05707659566654826,0.019163469989504717,0.026568014475584104,-0.061460216202741925,0.07127773042669516,-0.052015183973814924,0.011531357087057555,0.03365706072551129,-0.06511398958293836,0.07000555564546108,-0.04633608597215727,0.0037623079892183287,0.040346425497444514,-0.0679945268268353,0.06790205681676025,1.0
618,0.9999999999999998,-0.057425240521969644,0.020276957912219076,0.02494678107755004,-0.06023527024899073,0.07153459400715088,-0.05434470868040338,0.015511619953359425,0.029499092205121345,-0.06276156119103775,0.07102874972442284,-0.05100818559737664,0.010673214368499724,0.033912447592218314,-0.06499221323179286,0.07018832387408944,1.0
620,0.9999999999999998,-0.057770139953252336,0.021385155856618158,0.0233109044684108,-0.05894747019406636,0.07167483097687846,-0.05654665552230579,0.019442322042154684,0.025218029342787083,-0.060077705642495045,0.07158892497655907,-0.055277994377360494,0.017483955209615258,0.02710500682402913,-0.06115994332164043,0.07144582456996985,1.0
622,0.9999999999999998,-0.0581112714651548,0.022487774709161343,0.02166134487171012,-0.05759815982732359,0.07169821270017086,-0.0586158552809714,0.023310904468411033,0.020831736234535488,-0.057076595666548144,0.07168242975814706,-0.05911183722715967,0.024130613355267273,0.019999070542603796,-0.05654665552230549,0.07165612742828088,1.0
624,0.9999999999999998,-0.05844861280818904,0.023584526811815977,0.01999907054260422,-0.056188747122694636,0.07160470105657493,-0.060547450370570036,0.02710500682402947,0.016358516083054567,-0.053774079328911546,0.07130865453467526,-0.06247947743353906,0.030550811524611712,0.012672893297411033,-0.051211261927285465,0.07081614999179328,1.0
626,0.9999999999999998,-0.05878214198007182,0.02467512603710363,0.01832505719951669,-0.05472070276950082,0.07139444850304114,-0.062336906241502836,0.030812506670267636,0.011817034821759331,-0.050187596342344834,0.07047003585424758,-0.06535435512558394,0.03668429770897081,0.005207155054740219,-0.04522189598499786,0.06893820400245103,1.0
628,0.9999999999999998,-0.05911183722715959,0.025759287862746415,0.016640287451414354,-0.05319555863782299,0.07106779782536506,-0.06398002202556169,0.034421558269830954,0.007226243225250969,-0.04633608597215719,0.06917204046433005,-0.06771379674682207,0.04247351062237324,-0.0023159272952630815,-0.03865504242861449,0.06604981494534669,1.0
630,0.9999999999999998,-0.059437677045867415,0.026836729445895192,0.01494575022103678,-0.05161490618003052,0.07062528157932552,-0.06547294039775109,0.03792063043488218,0.00260529783118312,-0.042239887022969116,0.0674231296753778,-0.0695391938768014,0.047864119900318636,-0.009813505357032655,-0.031594560559251014,0.062193318601372435,1.0
632,0.9999999999999998,-0.05975964018407149,0.027907169696919278,0.013242440164420395,-0.04998039477013784,0.07006762122243111,-0.06681215663161845,0.041298543370044356,-0.002026518996482363,-0.037920630434882065,0.0652347042036482,-0.0708161499917933,0.052805535977121905,-0.017203011602506053,-0.024130613355266728,0.05742524052196935,1.0
634,0.9999999999999998,-0.060077705642495184,0.02897032935273886,0.011531357087057437,-0.04829372998272112,0.06939572593768997,-0.06799452682683538,0.04454450439267554,-0.00664987952927019,-0.033401125056220025,0.06262102985275536,-0.0715345940071509,0.057251384856764106,-0.024403068650979236,-0.016358516083054112,0.05181546752115639,1.0
636,0.9999999999999998,-0.06039185267607876,0.03002593104968083,0.00981350535703239,-0.046556671813191064,0.06861069115132082,-0.0690172752897153,0.04764814241629174,-0.011245491325284015,-0.02870523719605263,0.059599144518429466,-0.07168885970583855,0.061159943321640466,-0.03133438544239166,-0.008377519112650327,0.045446223328466734,1.0
638,0.9999999999999998,-0.060702060795332385,0.03107369939583935,0.008089893315479414,-0.04477103284127824,0.06771379674682207,-0.0698780010493419,0.05059954108695966,-0.015794177733055605,-0.02385776459254748,0.05618874712269459,-0.07127773042669515,0.06449453049487862,-0.03792063043488236,-0.0002895404817241037,0.038410863416884246,1.0
640,0.9999999999999998,-0.061008309767672485,0.03211336104292145,0.006361532684708864,-0.042938676339649005,0.06670650497831053,-0.07057468349400962,0.05338927046678141,-0.02027695791221909,-0.018884305462692662,0.05241206920147567,-0.07030444865998514,0.06722385208150447,-0.044089272210469835,0.0078021356067795354,0.03081250667026755,1.0
642,0.9999999999999998,-0.061310579618741375,0.03314464475756007,0.004629437974348459,-0.041061514329623475,0.06559045808653144,-0.07110568711474592,0.056008417163247726,-0.024675126037103708,-0.013811123324902728,0.048293729982721155,-0.06877669047455896,0.06932229405784007,-0.04977237823164439,0.01579417773305556,0.022762523946214013,1.0
644,0.9999999999999998,-0.061608850633710084,0.03416728149207504,0.002894625885848401,-0.03914150558602591,0.06436747562142715,-0.07146976534477881,0.05844861280818912,-0.02897032935273894,-0.00866500830834556,0.04386057589975482,-0.06670650497831046,0.07077016305292769,-0.05490736295251115,0.023584526811816196,0.014378905687857844,1.0
646,0.9999999999999998,-0.061903103358564145,0.035181004454663885,0.001158114715699892,-0.03718065359324884,0.06303955147562916,-0.07166606348593632,0.06070206079533252,-0.0331446447575602,-0.003473135681375029,0.039141505586025735,-0.06411021928939381,0.07155387116605823,-0.05943767704586744,0.031073699395839788,0.005784532510881801,1.0
648,0.9999999999999998,-0.06219331860137248,0.03618554917900414,-0.0005790762422823585,-0.03518100445466375,0.06160885063370998,-0.07169412071510799,0.06276156119103783,-0.03718065359324909,0.0017370776538519778,0.03416728149207467,-0.06100830976767236,0.07166606348593631,-0.06331343015606128,0.03816605808839819,-0.0028946258858487785,1.0
650,0.9999999999999998,-0.06247947743353909,0.03718065359324891,-0.0023159272952628968,-0.03314464475756006,0.06007770564249518,-0.07155387116605821,0.06462053373862066,-0.0410615143296235,0.006938117942762276,0.028970329352738824,-0.05742524052196964,0.07110568711474591,-0.06649194031952319,0.04477103284127824,-0.011531357087057242,1.0
652,0.9999999999999998,-0.06276156119103778,0.03816605808839799,-0.004051418949923403,-0.03107369939583933,0.05844861280818901,-0.07124564408405162,0.06627303888276079,-0.04477103284127827,0.012102519871208582,0.02358452681181588,-0.05338927046678133,0.06987800104934193,-0.06893820400245104,0.05080427754231228,-0.019999070542604334,1.0
654,0.9999999999999998,-0.06303955147562923,0.03914150558602598,-0.005784532510882242,-0.028970329352738782,0.05672422812651598,-0.07077016305292766,0.06771379674682207,-0.048293729982721245,0.017203011602505827,0.01804498258209776,-0.04893223045015346,0.0679945268268353,-0.07062528157932552,0.056188747122694636,-0.028173653034211942,1.0
656,0.9999999999999998,-0.06331343015606121,0.040106741605350674,-0.007514250678646344,-0.026836729445895116,0.05490736295251082,-0.07012854429643875,0.06893820400245113,-0.05161490618003063,0.022212658792766914,0.012387807580366209,-0.04408927221046957,0.06547294039775094,-0.07153459400715087,0.06085568142933164,-0.035935287831375055,1.0
658,0.9999999999999998,-0.06358317936925101,0.041061514329623544,-0.009239558146743676,-0.02467512603710355,0.0530009794170184,-0.06932229405783998,0.06994234857755248,-0.054720702769500924,0.027105006824029457,0.006649879529269814,-0.03889859114207383,0.06233690624150271,-0.0716561274282809,0.06474548329807986,-0.04317021087265996,1.0
660,0.9999999999999998,-0.06384878152145054,0.042005574671825266,-0.0109594421976859,-0.0224877747091612,0.05100818559737645,-0.06835330506388136,0.07072302215564977,-0.05759815982732377,0.031854220504075166,0.0008686025605855464,-0.03340112505621982,0.058615855280971185,-0.07098854344862658,0.06780847961480801,-0.04977237823164437,1.0
662,0.9999999999999998,-0.0641102192893939,0.04293867633964902,-0.012672893297411046,-0.020276957912219055,0.048932230450153526,-0.06722385208150443,0.07127773042669516,-0.06023527024899075,0.036435220495226094,-0.00491833661305241,-0.027640231313151683,0.054344708680403295,-0.06953919387680145,0.07000555564546107,-0.055645020427071666,1.0
664,0.9999999999999998,-0.0643674756214272,0.04386057589975495,-0.014378905687857841,-0.018044982582097965,0.04677649851420356,-0.06593658657767357,0.07160470105657493,-0.06262102985275542,0.04082381575167669,-0.010673214368499733,-0.021661344871710054,0.04956355011872287,-0.06732403976188783,0.07130865453467529,-0.06070206079533248,1.0
666,0.9999999999999998,-0.06462053373862067,0.04477103284127825,-0.016076477977323537,-0.015794177733055564,0.04454450439267531,-0.06449453049487869,0.07170288934984867,-0.06474548329807966,0.044996831265987705,-0.016358516083054685,-0.015511619953359054,0.0443172496138883,-0.06436747562142718,0.07170113559430438,-0.06486937713586316,1.0
668,0.9999999999999998,-0.06486937713586313,0.04566980963857537,-0.017764613728258924,-0.013526892027513693,0.042239887022969304,-0.06290106915692152,0.07157198158762874,-0.06659976562745815,0.04893223045015354,-0.02193718068299356,-0.009239558146743404,0.03865504242861427,-0.06070206079533232,0.07117798680648037,-0.06808588813724328,1.0
670,0.9999999999999998,-0.0651139895829384,0.04655667181319108,-0.01944232204215471,-0.011245491325283977,0.03986640374398669,-0.0611599433216404,0.07121239602993555,-0.06817613925827219,0.05260923150497921,-0.02737284223553134,-0.0028946258858482082,0.032630067009328294,-0.05636816088420397,0.06974588882752514,-0.07030444865998525,1.0
672,0.9999999999999998,-0.06535435512558396,0.04743138799503066,-0.021108618141177884,-0.008952356214848241,0.03742792417034256,-0.05927524039922859,0.0706252815793255,-0.06946802627031348,0.05600841716324787,-0.03263006700932882,0.003473135681375389,0.026298866294686887,-0.051413503220733264,0.06742312967537772,-0.07149254075365692,1.0
674,0.9999999999999998,-0.06559045808653144,0.04829372998272118,-0.02276252394621413,-0.006649879529270024,0.03492842388352957,-0.05725138485676388,0.06981251411006226,-0.0704700358542476,0.059111837227159535,-0.03767458445821144,0.00981350535703241,0.019720857073758914,-0.04589265126958854,0.06423937118998727,-0.07163275027994019,1.0
676,0.9999999999999998,-0.06582228306652922,0.0491434728031462,-0.024403068650978823,-0.0043404638493285035,0.03237197795031758,-0.055093127831473986,0.06877669047455903,-0.07117798680648041,0.06190310335856419,-0.04247351062237304,0.016076477977323603,0.012957772373814987,-0.03986640374398674,0.06023527024899084,-0.07072302215564971,1.0
678,0.9999999999999998,-0.06604981494534674,0.049980394770137895,-0.02602928929185896,-0.002026518996482196,0.029762754278959278,-0.052805535977121815,0.06752112020624222,-0.07158892497655905,0.06436747562142722,-0.04699556249076238,0.0222126587927669,0.006073082110781493,-0.03340112505622005,0.05546195957578789,-0.06877669047455898,1.0
680,0.9999999999999998,-0.06627303888276075,0.050804277542312114,-0.027640231313151586,0.0002895404817240993,0.027105006824029314,-0.05039397956969447,0.06604981494534667,-0.07170113559430438,0.0664919403195231,-0.0512112619272857,0.028173653034211966,-0.000868602560585889,-0.02656801447558394,0.04998039477013761,-0.06582228306652921,1.0
682,0.9999999999999998,-0.0664919403195231,0.051614906180030576,-0.029234949127366974,0.002605297831183287,0.024403068650978646,-0.047864119900318546,0.06436747562142717,-0.07151415042523465,0.06826527871831259,-0.05509312783147423,0.03391244759221861,-0.007802135606779292,-0.019442322042154334,0.043860575899754846,-0.0619031033585639,1.0
684,0.9999999999999998,-0.06670650497831053,0.052412069201475654,-0.030812506670267775,0.00491833661305258,0.021661344871710134,-0.045221895984997616,0.062479477433538995,-0.0710287497244228,0.06967812628810376,-0.058615855280971386,0.03938378179957556,-0.014662447495324145,-0.012102519871208244,0.037180653593248576,-0.05707659566654802,1.0
686,0.9999999999999998,-0.06691671886465567,0.05319555863782301,-0.03237197795031752,0.007226243225251009,0.018884305462692635,-0.04247351062237314,0.06039185267607873,-0.0702469589806341,0.07072302215564973,-0.061756480488054474,0.04454450439267531,-0.021385155856617957,-0.004629437974348538,0.030025931049680713,-0.05141350322073363,1.0
688,0.9999999999999998,-0.06712256826785996,0.053965170087497974,-0.03391244759221844,0.00952660942099747,0.016076477977323474,-0.03962541583223469,0.05811127146515482,-0.06917204046433005,0.07139444850304115,-0.06449453049487874,0.04935391383646677,-0.02790716969691903,0.002894625885848533,0.0224877747091614,-0.044996831265987455,1.0
690,0.9999999999999998,-0.06732403976188779,0.054720702769500834,-0.03543301137421553,0.011817034821759371,0.013242440164420412,-0.0366842977089707,0.05564502042707177,-0.0678084796148079,0.07168885970583855,-0.06681215663161844,0.05377407932891145,-0.034167281492075194,0.010386812504876382,0.014662447495323593,-0.037920630434882106,1.0
692,0.9999999999999998,-0.06752112020624224,0.05546195957578798,-0.03693277675885495,0.014095129421992222,0.010386812504876143,-0.033657060725511286,0.05300097941701849,-0.06616196632327873,0.07160470105657492,-0.06869425086752542,0.05777013995325232,-0.040106741605350764,0.01776461372825909,0.006649879529270103,-0.030288618225999427,1.0
694,0.9999999999999998,-0.06771379674682208,0.05618874712269465,-0.038410863416884454,0.016358516083054605,0.007514250678646152,-0.03055081152461183,0.05018759634234483,-0.06423937118998724,0.07114241697475326,-0.07012854429643883,0.06131057961874152,-0.045669809638575413,0.0249467810775504,-0.0014476079869207073,-0.022212658792766366,1.0
696,0.9999999999999998,-0.0679020568167602,0.05690087580138605,-0.03986640374398685,0.018604833013696965,0.004629437974348477,-0.02737284223553098,0.047213860170871404,-0.06204871685444764,0.07030444865998514,-0.07110568711474591,0.06436747562142732,-0.05080427754231246,0.03185422050407536,-0.009526609420997896,-0.01381112332490253,1.0
698,0.9999999999999998,-0.06808588813724328,0.05759815982732368,-0.04129854337004438,0.020831736234535766,0.0017370776538515736,-0.024130613355266683,0.04408927221046956,-0.05959914451842932,0.06909522120066292,-0.0716193095704361,0.06691671886465579,-0.05546195957578825,0.038410863416884926,-0.017483955209615234,-0.005207155054739991,1.0
