,camera_cut,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,constant
674,0.9999999999999998,-0.04714045207910316,-1.2246467991473531e-17,0.04714045207910318,-0.06666666666666667,0.047140452079103105,3.6739403974420595e-17,-0.047140452079103154,0.06666666666666667,-0.04714045207910309,-1.7965612925071768e-16,0.04714045207910317,-0.06666666666666667,0.04714045207910307,-3.269851335303531e-17,-0.047140452079103196,0.06666666666666667,-0.04714045207910305,-2.286420012166118e-16,1.0
676,0.9999999999999998,-0.04746840306606642,0.0009308120226096738,0.046142878258027153,-0.06664067433602362,0.04875691344127803,-0.0027917102486132166,-0.04478137262153264,0.06656271761213206,-0.050007404642030545,0.0046504315829416915,0.043384947817723465,-0.06643285728330031,0.05121890157290153,-0.006505526650610065,-0.04195469273665583,0.06625119461070643,-0.05239045954502668,0.008355548904286674,1.0
678,0.9999999999999998,-0.047794040510032186,0.0018614425815712489,0.04512506464551073,-0.06656271761213206,0.05031397201485145,-0.005578522888821004,-0.04231536754681777,0.06625119461070643,-0.05267700082504592,0.009278206730670981,0.03937371117466164,-0.06573306913803367,0.05487575790229603,-0.012948956747998296,-0.036309269001001766,0.06500995695370423,-0.056903386485021724,0.016579325810990003,1.0
680,0.9999999999999998,-0.04811734853989081,0.0027917102486133003,0.044087457688243445,-0.06643285728330028,0.05180973076379803,-0.008355548904286983,-0.03974832499770782,0.06573306913803366,-0.05513870495163748,0.013860779387850523,0.035130386366445186,-0.06457221074190872,0.058080920741345916,-0.019268786462964545,-0.03026603331596971,0.06295842468249875,-0.06061574060313781,0.024541636845645292,1.0
682,0.9999999999999998,-0.04843831139806506,0.003721433666210913,0.04303051251493004,-0.06625119461070643,0.05324236733648622,-0.01111791644774013,-0.037086374366687054,0.06500995695370422,-0.05738280180026292,0.018375823721133357,0.030679985652256866,-0.06295842468249875,0.060808007744818204,-0.02540469175668478,-0.023891196636353237,0.060122168427007606,-0.06347529284947584,0.03211691160678107,1.0
684,0.9999999999999998,-0.04875691344127803,0.004650431582941681,0.04195469273665586,-0.06601787124943802,0.054610136285932795,-0.013860779387850547,-0.03433587166067032,0.0640841130625546,-0.059400434945891194,0.022801342888377943,0.026048741899284866,-0.06090303050950679,0.06303457170662108,-0.03129810418572596,-0.01725460300683456,0.05653653974376175,-0.06544181222984422,0.039185683486164885,1.0
686,0.9999999999999998,-0.04907313914131562,0.005578522888821029,0.040860470243531774,-0.06573306913803366,0.055911371196361595,-0.016579325810990305,-0.03150338432460362,0.06295842468249874,-0.0611836417122654,0.027115776205053326,0.021263953953204687,-0.058420445336257586,0.06474228532730907,-0.036892769949556245,-0.010428964336015659,0.05224623048838934,-0.0664876318149639,0.04563647372857921,1.0
688,0.9999999999999998,-0.04938697308578333,0.006505526650609962,0.039748324997707696,-0.06539701035661277,0.057144486713474135,-0.01926878646296482,-0.02859567556020971,0.061636402240820884,-0.06272538459694835,0.03129810418572598,0.01635382572525361,-0.055528082714006576,0.0659170920698004,-0.04213528684432342,-0.0034890637495298203,0.04730471576910141,-0.06659803798604763,0.05136754951838589,1.0
690,0.9999999999999998,-0.04969839997885748,0.0074312621470883624,0.038618744822845254,-0.06500995695370422,0.058307980475959684,-0.021924443115905544,-0.025619688177320202,0.060122168427007586,-0.06401957904512952,0.03532795094888022,0.011347299944402122,-0.05224623048838933,0.06654932186158434,-0.04697561399757305,0.0034890637495293966,0.041773587424297376,-0.0657714774404646,0.05628852836680093,1.0
692,0.9999999999999998,-0.050007404642030635,0.008355548904286948,0.03747222519014207,-0.06457221074190873,0.0594004349458912,-0.02454163684564514,-0.022582528016352677,0.05842044533625757,-0.06506111746258314,0.03918568348616492,0.0062738875545676545,-0.04859790849476085,0.06663377069104877,-0.05136754951838606,0.010428964336015239,0.03572178633193311,-0.0640195790451295,0.060321803497734555,1.0
694,0.9999999999999998,-0.050313972014851466,0.009278206730671031,0.03630926900100181,-0.0640841130625546,0.06042051913577666,-0.027115776205053347,-0.019491446981515892,0.05653653974376173,-0.0658458893730092,0.04285250731243596,0.001163493762485683,-0.04460870709059054,0.06616974344275478,-0.055269171503669313,0.01725460300683461,0.029224743119271823,-0.06136699023016264,0.0634037677530103,1.0
696,0.9999999999999998,-0.05061808715565872,0.010199055752269206,0.035130386366445145,-0.0635460445195298,0.06136699023016268,-0.029642345278995223,-0.016353825725253585,0.054476326555675234,-0.06637079764020534,0.04631055803059978,-0.003953758238397481,-0.04030660765749155,0.06516105961907306,-0.05864323819110769,0.02389119663635328,0.02236343798335032,-0.057851030224595174,0.06548581671524595,1.0
698,0.9999999999999998,-0.05091973524230948,0.011117916447740154,0.03393609438335808,-0.06295842468249874,0.062238695099813474,-0.032116911606781026,-0.013177156025275123,0.05224623048838931,-0.06663377069104877,0.049542988365159704,-0.009047704828953585,-0.0357217863319331,0.0636160219010851,-0.06145754343923333,0.03026603331596975,0.015223391340710359,-0.05352116501274092,0.06653511522855145,1.0
700,0.9999999999999998,-0.05121890157290156,0.012034609683370669,0.032726916907676075,-0.0623217117597343,0.06303457170662113,-0.03453513395820864,-0.009969022896247317,0.049853206033235446,-0.06663377069104877,0.05253405024044818,-0.014088319763692687,-0.030886402341324195,0.06154734780753208,-0.06368522414148957,0.03630926900100181,0.007893597887100028,-0.04843831139806501,0.06653511522855143,1.0
702,0.9999999999999998,-0.051515571566490066,0.012948956747998138,0.03150338432460359,-0.06163640224082087,0.06375365039753571,-0.03689276994955629,-0.00673708647886307,0.04730471576910138,-0.06637079764020533,0.055269171503669466,-0.0190458911603316,-0.025834372430140164,0.058972065014338916,-0.06530501663995628,0.04195469273665586,0.0004654173531973915,-0.04267397996566366,0.06548581671524589,1.0
704,0.9999999999999998,-0.05180973076379806,0.013860779387850629,0.030266033315969748,-0.06090303050950672,0.06439505508593787,-0.03918568348616494,-0.003489063749529535,0.044608707090590526,-0.06584588937300918,0.05773502691896257,-0.023891196636353303,-0.020601132958329674,0.055911371196361526,-0.06630145969121823,0.04714045207910322,-0.00696856421784362,-0.03630926900100178,0.06340376775301024,1.0
706,0.9999999999999998,-0.05210136482792126,0.014769899841297828,0.029015406624821823,-0.06012216842700758,0.06495800431901567,-0.041409852018554044,-0.00023271009434816083,0.04177358742429734,-0.06506111746258317,0.059919603086611095,-0.02859567556020982,-0.015223391340710334,0.05239045954502665,-0.06666504204702632,0.051809730763798134,-0.014315688477804277,-0.029433723519449673,0.06032180349773465,1.0
708,0.9999999999999998,-0.052390459545026795,0.01567614087350601,0.027752052817360092,-0.059294424886086494,0.06544181222984427,-0.043561373599340335,0.0030241992086170407,0.038808198010485934,-0.06401957904512955,0.061812256971119195,-0.03313159740183704,-0.009738868570827503,0.04843831139806516,-0.06639229324106466,0.05591137119636169,-0.021484379682034146,-0.02214407545891356,0.05628852836680106,1.0
710,0.9999999999999998,-0.052677000825046026,0.01657932581099033,0.026476526042318694,-0.058420445336257565,0.06584588937300918,-0.04563647372857927,0.006273887554567777,0.03572178633193307,-0.06272538459694839,0.06340376775301025,-0.037472225190142185,-0.0041860346352874936,0.044087457688243493,-0.06548581671524585,0.059400434945891284,-0.028385286104338256,-0.01454288275976953,0.05136754951838604,1.0
712,0.9999999999999998,-0.05296097470236121,0.017479278576057657,0.025189385787897763,-0.05750091128048382,0.0661697434427548,-0.04763151197552029,0.009508595580367398,0.03252397727591547,-0.06118364171226535,0.0646863817517331,-0.04159197311395915,0.0013961613255573213,0.039373711174661645,-0.06395426496933719,0.062238695099813536,-0.03493239373133869,-0.006737086478863135,0.045636473728579034,1.0
714,0.9999999999999998,-0.05324236733648619,0.01837582372113329,0.02389119663635333,-0.056536539743761716,0.06641297987278304,-0.04954298836515965,0.012720599691769642,0.029224743119271777,-0.05940043494589113,0.0656538502008139,-0.045466557337499915,0.006968564217843644,0.03433587166067016,-0.06181225697111917,0.06439505508593796,-0.04104409835504397,0.0011634937624855034,0.039185683486164684,1.0
716,0.9999999999999998,-0.05352116501274097,0.019268786462964784,0.022582528016352764,-0.05552808271400661,0.06657530231697159,-0.05136754951838594,0.015902230505238747,0.025834372430140144,-0.05738280180026286,0.06630145969121823,-0.04907313914131574,0.012492087639048279,0.029015406624821615,-0.05908023861541429,0.06584588937300923,-0.04664422270089111,0.009047704828953543,0.03211691160678085,1.0
718,0.9999999999999998,-0.05379735414292013,0.020157992716696316,0.02126395395320464,-0.05447632655567522,0.06665651301042608,-0.05310199453494645,0.019045891160331625,0.022363437983350273,-0.05513870495163742,0.06662605513460639,-0.05239045954502685,0.017927988041017806,0.02345610989364691,-0.055784287563930716,0.0665753023169716,-0.05166296591361205,0.016804623882874143,0.024541636845645066,1.0
720,0.9999999999999998,-0.05407092126595512,0.02104326912980685,0.01993605281707239,-0.05338209139658221,0.06665651301042608,-0.05474328060891367,0.022144075458913635,0.01882276378952503,-0.052677000825046,0.06662605513460639,-0.055398964618288554,0.023238136488121224,0.01770374116578729,-0.05195586432876483,0.06657530231697159,-0.05603777356637902,0.02432511895584164,0.016579325810990225,1.0
722,0.9999999999999998,-0.05434185304857029,0.021924443115905568,0.018599407069281922,-0.05224623048838929,0.06657530231697159,-0.05628852836680103,0.025189385787897922,0.01522339134071031,-0.050007404642030615,0.06630145969121823,-0.05808092074134604,0.028385286104338277,0.011805649354638827,-0.047631511975520055,0.06584588937300918,-0.05971411734929425,0.031503384324603895,0.008355548904286903,1.0
724,0.9999999999999998,-0.054610136285932795,0.022801342888377932,0.017254603006834717,-0.05106962954126518,0.06641297987278302,-0.057735026918962574,0.02817455078271344,0.011576545177795279,-0.04714045207910317,0.06565385020081385,-0.0604205191357767,0.03333333333333333,0.005810382849843722,-0.042852507312435714,0.06439505508593789,-0.06264617471906062,0.03823842909007,-4.126537577255718e-20,1.0
726,0.9999999999999998,-0.05487575790229613,0.023673797493875822,0.015902230505238694,-0.049853206033235425,0.0661697434427548,-0.059080238615414345,0.03109244268932604,0.007893597887099979,-0.0440874576882433,0.06468638175173308,-0.06240396904926488,0.038047571178962215,-0.00023271009434850388,-0.03766446689499594,0.06223869509981343,-0.06479740003856979,0.04443549801663039,-0.008355548904287372,1.0
728,0.9999999999999998,-0.05513870495163746,0.024541636845645216,0.014542882759769442,-0.04859790849476074,0.06584588937300917,-0.06032180349773469,0.03393609438335808,0.004186034635287469,-0.040860470243531614,0.06340376775301022,-0.06401957904512959,0.042494932649912845,-0.006273887554567972,-0.03211691160678103,0.05940043494589115,-0.06614098008763188,0.050007404642030816,-0.016579325810990687,1.0
730,0.9999999999999998,-0.055398964618288554,0.02540469175668496,0.013177156025275041,-0.047304715769101356,0.06544181222984424,-0.061457543439233396,0.03669871600566639,0.0004654173531973425,-0.03747222519014191,0.06181225697111907,-0.06525782591744568,0.04664422270089113,-0.01226342337418132,-0.02626279397273003,0.05591137119636153,-0.06666016826728695,0.05487575790229627,-0.024541636845645504,1.0
732,0.9999999999999998,-0.05565652421756044,0.026262793972730097,0.011805649354638879,-0.04597463624904462,0.06495800431901566,-0.06248546596612611,0.039373711174661735,-0.00325665131970765,-0.03393609438335796,0.059919603086611053,-0.06611141082553938,0.050466337043450445,-0.018152016469371694,-0.020157992716696188,0.051809730763797954,-0.06634849333212206,0.05897206501433904,-0.03211691160678126,1.0
734,0.9999999999999998,-0.05591137119636161,0.027115776205053368,0.010428964336015352,-0.04460870709059051,0.06439505508593786,-0.06340376775301027,0.0419546927366559,-0.0069685642178436685,-0.03026603331596968,0.05773502691896251,-0.06657530231697159,0.05393446629166325,-0.02389119663635351,-0.013860779387850443,0.04714045207910303,-0.06520984004892033,0.06223869509981353,-0.039185683486165065,1.0
736,0.9999999999999998,-0.05616349313380985,0.027963472163078498,0.009047704828953555,-0.04320799340420868,0.0637536503975357,-0.06421083778651059,0.044435498016630263,-0.010658745846122432,-0.02647652604231862,0.055269171503669404,-0.0666467659854122,0.05702428401070059,-0.02943372351944992,-0.007431262147088115,0.04195469273665565,-0.0632584007762997,0.0646296899930093,-0.04563647372857938,1.0
738,0.9999999999999998,-0.056412877741837605,0.028805716586798844,0.007662476699524398,-0.04177358742429732,0.06303457170662112,-0.06490526019154404,0.04681020353301094,-0.014315688477804326,-0.02258252801635269,0.05253405024044811,-0.06632538058858586,0.059714117349294264,-0.034733975456038735,-0.0009308120226093655,0.03630926900100158,-0.06051849856886048,0.06611141082553938,-0.05136754951838604,1.0
740,0.9999999999999998,-0.05665951286579094,0.029642345278995192,0.006273887554567606,-0.04030660765749161,0.06223869509981341,-0.06548581671524592,0.04907313914131575,-0.017927988041017827,-0.01859940706928191,0.049542988365159475,-0.06561304053128277,0.061985099059216786,-0.03974832499770772,0.005578522888821419,0.030266033315969505,-0.05702428401070032,0.06666301129103414,-0.05628852836680106,1.0
742,0.9999999999999998,-0.056903386485021835,0.030473195137246303,0.0048825464751754,-0.038808198010485906,0.061366990230162656,-0.06595148886419924,0.0512189015729017,-0.02148437968203419,-0.014542882759769482,0.046310558030599705,-0.06451394469879801,0.0638212998354712,-0.04443549801663023,0.012034609683371113,0.023891196636353022,-0.052819309557012556,0.06627673093148767,-0.06032180349773465,1.0
744,0.9999999999999998,-0.05714448671347415,0.031298104185726025,0.0034890637495296286,-0.03727952689804983,0.060420519135776694,-0.06630145969121821,0.053242367336486206,-0.024973772894394036,-0.010428964336015626,0.042852507312436054,-0.06303457170662113,0.06520984004892035,-0.04875691344127783,0.018375823721133326,0.017254603006834797,-0.04795598668924356,0.06495800431901576,-0.06340376775301008,1.0
746,0.9999999999999998,-0.0573828018002629,0.032116911606781,0.0020940506052085617,-0.035721786331933146,0.05940043494589123,-0.06653511522855143,0.05513870495163735,-0.028385286104338086,-0.006273887554567647,0.039185683486165024,-0.06118364171226545,0.06614098008763185,-0.0526770008250459,0.024541636845644865,0.010428964336015433,-0.0424949326499128,0.06272538459694849,-0.06548581671524589,1.0
748,0.9999999999999998,-0.057618320130246974,0.032929457772282046,0.0006981189410830891,-0.034136190991371475,0.058307980475959725,-0.0666520455649897,0.05690338648502175,-0.03170828060468493,-0.002094050605208602,0.03532795094888033,-0.05897206501433902,0.06660818867325721,-0.056163493133809785,0.03047319513724602,0.003489063749529592,-0.03650421489950351,0.05961028245595805,-0.06653511522855143,1.0
750,0.9999999999999998,-0.05785103022459522,0.03373558427474423,-0.0006981189410829891,-0.03252397727591555,0.05714448671347416,-0.0666520455649897,0.058532198361865316,-0.03493239373133853,0.0020940506052084798,0.0312981041857261,-0.05641287774183762,0.06660818867325723,-0.059187692342426754,0.036113880685515805,-0.0034890637495296247,-0.03005850271262888,0.055656524217560656,-0.06653511522855145,1.0
752,0.9999999999999998,-0.05808092074134596,0.03453513395820866,-0.0020940506052085205,-0.030886402341324153,0.05591137119636163,-0.06653511522855145,0.06002125142681287,-0.03804757117896204,0.006273887554567524,0.027115776205053448,-0.05352116501274104,0.06614098008763188,-0.061724705653999505,0.041409852018553905,-0.010428964336015464,-0.023238136488121175,0.05091973524230975,-0.06548581671524595,1.0
754,0.9999999999999998,-0.05830798047595972,0.03532795094888031,-0.003489063749529588,-0.029224743119271864,0.05461013628593283,-0.06630145969121821,0.06136699023016267,-0.04104409835504382,0.01042896433601527,0.022801342888378064,-0.0503139720148516,0.06520984004892037,-0.06375365039753561,0.04631055803059976,-0.01725460300683437,-0.01612812637331134,0.04546655733749987,-0.0634037677530103,1.0
756,0.9999999999999998,-0.05853219836186537,0.03611388068551598,-0.004882546475175417,-0.02754029532163615,0.053242367336486254,-0.06595148886419923,0.06256620151730373,-0.043912630674578644,0.014542882759769362,0.018375823721133486,-0.046810203533010866,0.06382129983547119,-0.06525782591744562,0.05076922050244911,-0.02389119663635305,-0.008817092683808314,0.03937371117466168,-0.060321803497734756,1.0
758,0.9999999999999998,-0.05875356347099948,0.03689276994955626,-0.006273887554567565,-0.025834372430140234,0.051809730763798065,-0.06548581671524593,0.06361602190108513,-0.046644222700890976,0.018599407069281787,0.013860779387850651,-0.04303051251493013,0.06198509905921684,-0.06622485104002641,0.05474328060891363,-0.030266033315969536,-0.0013961613255572723,0.03272691690767606,-0.056288528366801184,1.0
760,0.9999999999999998,-0.05897206501433893,0.03766446689499585,-0.0076624766995244155,-0.024108304672139518,0.05031397201485149,-0.06490526019154402,0.06451394469879804,-0.04923035604172554,0.022582528016352802,0.009278206730671111,-0.038997178332481196,0.059714117349294236,-0.0666467659854122,0.05819480515132047,-0.03630926900100161,0.006042172013185213,0.025619688177320268,-0.05136754951838589,1.0
762,0.9999999999999998,-0.05918769234242675,0.0384288210779862,-0.009047704828953632,-0.02236343798335036,0.048756913441278076,-0.06421083778651054,0.06525782591744564,-0.051662965913611934,0.026476526042318725,0.004650431582941821,-0.03473397545603847,0.05702428401070042,-0.06652009788613665,0.06109084863748252,-0.04195469273665567,0.01340519474306419,0.01815201646937166,-0.04563647372857921,1.0
764,0.9999999999999998,-0.05940043494589119,0.03918568348616486,-0.010428964336015312,-0.020601132958329854,0.04714045207910315,-0.06340376775301029,0.06584588937300916,-0.053934466291663125,0.030266033315969783,-4.902713734166668e-17,-0.030266033315969904,0.05393446629166335,-0.06584588937300923,0.06340376775301017,-0.04714045207910305,0.020601132958329722,0.010428964336015449,-0.039185683486164885,1.0
766,0.9999999999999998,-0.059610282455957876,0.039934906567705715,-0.011805649354638839,-0.01882276378952512,0.0454665573374999,-0.062485465966126134,0.06627673093148768,-0.05603777356637893,0.03393609438335807,-0.004650431582941683,-0.025619688177320233,0.05046633704345055,-0.0646296899930093,0.06511148522227783,-0.051809730763797975,0.027540295321636026,0.002559187272501407,-0.03211691160678107,1.0
768,0.9999999999999998,-0.05981722464495522,0.0406763442600845,-0.01317715602527506,-0.017029717195719392,0.04373726859936718,-0.06145754343923338,0.06654932186158434,-0.057966328633681244,0.037472225190142,-0.009278206730670974,-0.020822327900815563,0.04664422270089107,-0.06288151052984009,0.06619770054043579,-0.05591137119636156,0.03413619099137136,-0.0053465949552571656,-0.024541636845645292,1.0
770,0.9999999999999998,-0.0600212514268129,0.04140985201855401,-0.014542882759769516,-0.015223391340710402,0.04195469273665587,-0.060321803497734625,0.06666301129103414,-0.05971411734929417,0.040860470243531705,-0.013860779387850516,-0.015902230505238864,0.0424949326499126,-0.060615740603137895,0.0666520455649897,-0.05940043494589117,0.0403066076574916,-0.013177156025274965,-0.016579325810990465,1.0
772,0.9999999999999998,-0.06022235285755339,0.04213528684432338,-0.01590223050523877,-0.013405194743064328,0.04012100154346995,-0.05908023861541427,0.06661752776070808,-0.06127568928368229,0.04408745768824338,-0.01837582372113312,-0.010888397482774807,0.03804757117896196,-0.05785103022459517,0.06647018348179468,-0.062238695099813446,0.045974636249044604,-0.020822327900815375,-0.008355548904287144,1.0
774,0.9999999999999998,-0.06042051913577666,0.04285250731243595,-0.01725460300683468,-0.011576545177795373,0.03823842909006973,-0.057735026918962616,0.06641297987278302,-0.06264617471906055,0.047140452079103085,-0.022801342888377936,-0.005810382849843949,0.03333333333333347,-0.054610136285932934,0.06565385020081385,-0.06439505508593789,0.05106962954126516,-0.028174550782713158,-2.4497062520524317e-16,1.0
776,0.9999999999999998,-0.0606157406031379,0.043561373599340356,-0.01859940706928194,-0.009738868570827452,0.03630926900100182,-0.05628852836680101,0.06604985603142956,-0.06382129983547113,0.05000740464203054,-0.027115776205053316,-0.0006981189410829686,0.02838528610433821,-0.050919735242309576,0.06421083778651049,-0.0658458893730092,0.0555280827140066,-0.03513038636644503,0.00835554890428666,1.0
778,0.9999999999999998,-0.0608080077448182,0.044261747510149434,-0.019936052817072464,-0.007893597887100073,0.034335871660670314,-0.05474328060891358,0.06552902327663697,-0.06479740003856975,0.05267700082504606,-0.031298104185725976,0.004418260026666679,0.023238136488120932,-0.04681020353301087,0.06215492008103422,-0.06657530231697159,0.05929442488608649,-0.04159197311395893,0.016579325810990447,1.0
780,0.9804134415616808,-0.060997311189988315,0.04495349250558156,-0.0212639539532046,-0.0060421720131853505,0.032320641349755756,-0.053101994534946496,0.0648517252139598,-0.06557143138755905,0.055138704951637474,-0.035327950948880416,0.009508595580367365,0.017927988041017962,-0.042315367546817806,0.059505721230141764,-0.06657530231697158,0.062321711759734284,-0.047468403066066284,0.024541636845645275,1.0
782,0.7431865299974019,-0.06118364171226541,0.04563647372857924,-0.02258252801635273,-0.004186034635287563,0.030266033315969765,-0.05136754951838599,0.06401957904512955,-0.06614098008763185,0.057382801800262916,-0.03918568348616491,0.014542882759769579,0.012492087639048438,-0.03747222519014193,0.056288528366801045,-0.06584588937300916,0.06457221074190873,-0.05267700082504589,0.032116911606781054,1.0
784,0.3356794229719404,-0.06136699023016269,0.046310558030599816,-0.023891196636353352,-0.002326633113500067,0.0281745507827133,-0.049542988365159614,0.06303457170662112,-0.0665042700173216,0.05940043494589119,-0.04285250731243595,0.019491446981515777,0.006968564217843571,-0.0323206413497556,0.05253405024044813,-0.06439505508593794,0.06601787124943802,-0.05714448671347427,0.03918568348616487,1.0
786,0.031295545634939886,-0.06154734780753206,0.04697561399757298,-0.025189385787897835,-0.00046541735319743645,0.026048741899284942,-0.04763151197552018,0.061899055125394224,-0.06666016826728695,0.061183641712265396,-0.04631055803059978,0.02432511895584123,0.0013961613255570112,-0.026903019756826137,0.048278124095831126,-0.06223869509981352,0.06664067433602362,-0.06080800774481829,0.0456364737285792,1.0
788,-0.1099135859311305,-0.06172470565399965,0.04763151197552022,-0.026476526042318763,0.0013961613255571335,0.023891196636353404,-0.04563647372857915,0.060615740603137874,-0.06660818867325723,0.06272538459694835,-0.049542988365159545,0.029015406624821893,-0.004186034635287803,-0.021263953953204708,0.04356137359934026,-0.05940043494589126,0.06643285728330028,-0.06361602190108517,0.05136754951838588,1.0
790,-0.14471609200895397,-0.06189905512539423,0.04827812409583117,-0.027752052817360054,0.0032566513197075566,0.021704543630477077,-0.043561373599340404,0.05918769234242671,-0.06634849333212207,0.06401957904512952,-0.05253405024044818,0.033534663108682326,-0.00973886857082734,-0.015449860232943776,0.03842882107798606,-0.05591137119636167,0.06539701035661277,-0.06552902327663698,0.05628852836680092,1.0
792,-0.12741741782496885,-0.06207038772416855,0.048915324300191756,-0.029015406624821837,0.0051146018751212505,0.019491446981515774,-0.04140985201855401,0.057618320130247036,-0.06588189209643686,0.0650611174625832,-0.05526917150366945,0.03785624967020667,-0.015223391340710407,-0.0095085955803673,0.03292945777228225,-0.05180973076379811,0.06354604451952979,-0.06652009788613668,0.06032180349773475,1.0
794,-0.09176668770603119,-0.062238695099813446,0.049542988365159614,-0.03026603331596982,0.006968564217843575,0.017254603006834734,-0.039185683486164816,0.05591137119636164,-0.06520984004892037,0.0658458893730092,-0.05773502691896256,0.04195469273665588,-0.020601132958329972,-0.0034890637495293476,0.027115776205053475,-0.0471404520791032,0.06090303050950671,-0.06657530231697158,0.0634037677530103,1.0
796,-0.056923592462259615,-0.06240396904926488,0.05016099392638163,-0.031503384324603555,0.008817092683808175,0.014996736956257592,-0.036892769949556356,0.054070921265955134,-0.06433443296482075,0.06637079764020534,-0.0599196030866112,0.04580583405362818,-0.02583437243014002,0.0025591872725011944,0.0210432691298069,-0.04195469273665584,0.0575009112804838,-0.06569385989889932,0.06548581671524595,1.0
798,-0.03113424618672212,-0.06256620151730373,0.05076922050244912,-0.03272691690767604,0.01065874584612234,0.012720599691769606,-0.03453513395820871,0.05210136482792125,-0.06325840077629977,0.06663377069104877,-0.061812256971119195,0.04938697308578343,-0.030886402341324053,0.008586373105170816,0.014769899841297823,-0.03630926900100178,0.0533820913965822,-0.06388817163100885,0.06653511522855145,1.0
800,-0.015244841735465323,-0.06272538459694836,0.05136754951838596,-0.033936094383358095,0.012492087639048327,0.010428964336015369,-0.032116911606781,0.050007404642030615,-0.06198509905921675,0.06663377069104877,-0.06340376775301025,0.052677000825046054,-0.03572178633193315,0.014542882759769562,0.008355548904286886,-0.030266033315969724,0.04859790849476072,-0.061183641712265376,0.06653511522855143,1.0
802,-0.006747584970713778,-0.06288151052984006,0.05195586432876495,-0.03513038636644521,0.014315688477804234,0.008124622893676502,-0.029642345278995084,0.04779404051003214,-0.06051849856886055,0.06637079764020533,-0.0646863817517331,0.05565652421756042,-0.040306607657491805,0.020379686997540527,0.0018614425815711264,-0.02389119663635325,0.04320799340420866,-0.057618320130246946,0.0654858167152459,1.0
804,-0.002700332579610285,-0.06303457170662112,0.05253405024044813,-0.03630926900100187,0.016128126373311204,0.005810382849843908,-0.027115776205053205,0.045466557337499824,-0.058863172857261774,0.06584588937300918,-0.06565385020081387,0.05830798047595978,-0.044608707090590775,0.02604874189928515,-0.004650431582941887,-0.017254603006834575,0.03727952689804971,-0.053242367336486164,0.06340376775301024,1.0
806,-0.0009514439675511342,-0.06318456066730571,0.05310199453494643,-0.03747222519014203,0.01792798804101774,0.003489063749529527,-0.024541636845645216,0.04303051251492993,-0.057024284010700414,0.06506111746258317,-0.06630145969121823,0.060615740603137916,-0.04859790849476074,0.03150338432460349,-0.011117916447740416,-0.010428964336015208,0.03088640234132402,-0.048117348539890796,0.06032180349773466,1.0
808,-0.00025609114275395147,-0.0633314701016435,0.05365958649039428,-0.03861874482284527,0.019713870002936472,0.0011634937624855318,-0.02192444311590551,0.04049172264821898,-0.05500756655188631,0.06401957904512955,-0.06662605513460639,0.0625662015173038,-0.052246230488389375,0.03669871600566635,-0.017479278576057973,-0.0034890637495293636,0.02410830467213938,-0.04231536754681784,0.056288528366801066,1.0
810,0.0,-0.06347529284947591,0.054206717403135186,-0.039748324997707765,0.0214843796820341,-0.0011634937624855767,-0.01926878646296467,0.037856249670206774,-0.052819309557012674,0.0627253845969483,-0.06662605513460639,0.06414786623528572,-0.05552808271400675,0.04159197311395913,-0.02367379749387574,0.0034890637495298533,0.017029717195719246,-0.03591805233379088,0.05136754951838574,1.0
812,0.0,-0.06361602190108513,0.05474328060891361,-0.04086047024353173,0.023238136488121047,-0.0034890637495296898,-0.016579325810990385,0.03513038636644517,-0.05046633704345038,0.061183641712265355,-0.0663014596912182,0.06535141164144813,-0.0584204453362575,0.04614287825802724,-0.029642345278995164,0.010428964336015692,0.009738868570827309,-0.029015406624821865,0.04563647372857905,1.0
814,0.0,-0.06375365039753571,0.05526917150366945,-0.04195469273665583,0.024973772894394168,-0.005810382849843952,-0.013860779387850627,0.03232064134975577,-0.04795598668924336,0.05940043494589114,-0.06565385020081385,0.06616974344275482,-0.060903030509506725,0.05031397201485164,-0.03532795094888039,0.01725460300683505,0.00232663311349992,-0.02170454363047716,0.0391856834861647,1.0
816,0.0,-0.06388817163100888,0.055784287563930786,-0.04303051251493006,0.02668993550379303,-0.008124622893676546,-0.011117916447740095,0.02943372351944962,-0.045296086950767714,0.05738280180026287,-0.06468638175173308,0.06659803798604765,-0.06295842468249878,0.054070921265955044,-0.04067634426008462,0.02389119663635371,-0.005114601875121398,-0.014088319763692648,0.03211691160678087,1.0
818,0.0,-0.06401957904512953,0.05628852836680102,-0.04408745768824351,0.028385286104338214,-0.010428964336015414,-0.00835554890428683,0.026476526042318614,-0.04249493264991258,0.05513870495163742,-0.06340376775301022,0.06663377069104877,-0.0645722107419088,0.0573828018002629,-0.045636473728579395,0.030266033315969738,-0.012492087639048471,-0.006273887554567239,0.02454163684564508,1.0
820,0.0,-0.06414786623528569,0.05678179560953652,-0.04512506464551078,0.03005850271262876,-0.01272059969176965,-0.005578522888820849,0.02345610989364666,-0.039561259106913355,0.052677000825046,-0.06181225697111916,0.06627673093148767,-0.06573306913803373,0.060222352857553424,-0.0501609939263818,0.0363092690010018,-0.019713870002936614,0.0016288118768439076,0.016579325810990243,1.0
